Price,Open,High,Low,Close,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2017-09-14,217.66706393071823,218.1201776290177,217.492793522443,217.9197540283203,95446300
2017-09-15,217.775305111122,218.30071098989268,217.67022660776115,218.21315002441406,95432400
2017-09-18,218.58090443441534,219.02750136678264,218.2919252327785,218.67723083496094,46235200
2017-09-19,218.92246408474065,218.98376878842842,218.57219348699178,218.8961944580078,47108100
2017-09-20,218.98374103504872,219.0888195286627,217.97668981070967,218.9749755859375,59574100
2017-09-21,218.8173832406044,218.90494420812297,218.21315510826966,218.38829040527344,48211400
2017-09-22,218.09053414548032,218.59843580213592,218.06426452202962,218.4320526123047,51214000
2017-09-25,218.17812647379512,218.52841044011214,217.24114525807704,217.9854736328125,57064400
2017-09-26,218.41455262006244,218.65974469994075,217.88038129704904,218.1168212890625,54082000
2017-09-27,218.81736664054645,219.35153794116275,217.93291141052939,218.9662322998047,81001400
2017-09-28,218.68599089762515,219.3077364805443,218.5984299424583,219.2289276123047,44778800
2017-09-29,219.22019406231306,220.07837973679105,219.0363066763297,219.9995574951172,85578000
2017-10-02,220.22720123467553,220.9540252685547,220.05205261005767,220.9540252685547,59023000
2017-10-03,220.95405904154,221.45319528449488,220.87523680362833,221.4269256591797,66810200
2017-10-04,221.2780457190068,221.9348130334467,221.16420177534167,221.6896209716797,55953600
2017-10-05,222.02236175556584,223.02064748401895,221.72463046296645,223.00314331054688,63522800
2017-10-06,222.55653847553936,223.0381704971402,222.29384224736145,222.7491912841797,80646000
2017-10-09,222.97689996753897,223.03819130584384,222.11871433554268,222.3814239501953,35803100
2017-10-10,222.95062021490847,223.3446779380046,222.4076834727646,222.96812438964844,43057400
2017-10-11,222.8718100527529,223.31842041015625,222.70544021191907,223.31842041015625,47674300
2017-10-12,223.0031590161625,223.3534295777759,222.74920150132218,222.9856414794922,47065100
2017-10-13,223.42346325437066,223.5373071880049,222.9856184166564,223.257080078125,54800400
2017-10-16,223.4848119173923,223.74750818213673,223.14329341125787,223.5548553466797,38221700
2017-10-17,223.502293026835,223.75625053916676,223.28337058749773,223.71246337890625,31561000
2017-10-18,224.089014234462,224.13280139680816,223.7387436596247,223.931396484375,40888300
2017-10-19,223.15205150508817,224.02774137638139,222.73172410821817,223.99270629882812,61903800
2017-10-20,224.78958078944234,225.17488643668273,223.97518233287232,225.14859008789062,89176400
2017-10-23,225.47257490375944,225.49884452362673,224.19404880641378,224.27285766601562,63915300
2017-10-24,224.7020425263694,224.90343410797541,224.3079713662895,224.66700744628906,66935900
2017-10-25,224.3342187766771,224.44806273271078,222.42522132237863,223.5548553466797,103715300
2017-10-26,224.16788645434696,224.4393348526999,223.72127600558753,223.8438720703125,69798000
2017-10-27,224.58816442841805,225.8316557049051,223.8525882021322,225.67401123046875,85562500
2017-10-30,224.5881666867543,225.57770044809095,224.53562743605787,224.83335876464844,54285700
2017-10-31,225.20989389233412,225.43758178950736,224.88589294569937,225.18362426757812,60304800
2017-11-01,225.96296859219376,226.30447366503012,225.11354854836372,225.4813232421875,54202700
2017-11-02,225.41135195020658,225.7090833246354,224.34300914834495,225.5689697265625,56449500
2017-11-03,225.72656259486914,226.3658258047985,225.3149872971758,226.32205200195312,59589700
2017-11-06,226.1906720647358,226.80366563440188,226.12062863696988,226.6723175048828,49652600
2017-11-07,226.77737519000038,227.1101415701888,226.00676393565465,226.51467895507812,57502200
2017-11-08,226.33953582279315,226.99630315000863,226.05930868277113,226.89996337890625,50469600
2017-11-09,225.69153761889893,226.26949608312867,224.49182016688687,226.07684326171875,95085500
2017-11-10,225.69156988015266,226.181954091306,225.37630761644823,226.00680541992188,59984700
2017-11-13,225.32375542754016,226.44463737783502,225.2887203504871,226.21694946289062,50228600
2017-11-14,225.41133166696056,225.7966373460059,224.63195485854894,225.69155883789062,61315200
2017-11-15,224.7195226648228,225.2449419140767,223.8525982741104,224.56190490722656,80811500
2017-11-16,225.50762212937235,226.83868769595327,225.46384833002168,226.47088623046875,67777000
2017-11-17,226.12060583091156,226.44460675902482,225.72653475816674,225.8053436279297,75756800
2017-11-20,226.0505564728234,226.38329611732837,225.80533769698386,226.19064331054688,48075500
2017-11-21,226.96121057201015,227.85443101402626,226.15559115347804,227.67051696777344,69176800
2017-11-22,227.67938005238835,227.81072819609298,227.3028397991232,227.46922302246094,45033400
2017-11-24,227.95959003561677,228.0997036196381,227.81947645159548,227.99459838867188,27856500
2017-11-27,228.03843138162165,228.33616276857973,227.67939528218878,227.8808135986328,52274900
2017-11-28,228.34484305529307,230.2188050210911,228.248503296773,230.19253540039062,98971700
2017-11-29,230.3238603095176,230.85804484186974,229.605815174705,230.05239868164062,77512100
2017-11-30,230.97193141811024,232.97724165581693,230.89312254939045,232.06654357910156,127894400
2017-12-01,231.84757702897915,232.32919559859695,228.34481878034154,231.58485412597656,164390900
2017-12-04,233.2049960822589,233.6340756201483,231.2521978092026,231.3047637939453,94040600
2017-12-05,230.4728240966797,232.18916879696056,230.34147595807508,230.4728240966797,77994500
2017-12-06,230.56911029424256,230.94567721294945,230.05245652663484,230.51657104492188,75898600
2017-12-07,231.24339294433594,231.55862841900824,230.25385927562056,231.24339294433594,77218600
2017-12-08,232.19791301203568,232.5131485158571,231.20837925182036,232.50440979003906,76563900
2017-12-11,233.20492553710938,233.26623023081655,232.47811483320623,233.20492553710938,83077500
2017-12-12,233.99307158457145,234.08941136214892,233.23999115956917,233.6165313720703,85195800
2017-12-13,233.8616563331479,234.299501121718,233.5026203996494,233.59019470214844,102905400
2017-12-14,233.88795677530922,234.0018007111688,232.58318768507246,232.63572692871094,100666700
2017-12-15,233.64002443939074,235.03948485061713,233.58721663976172,234.572998046875,144610300
2017-12-18,235.97249439112693,236.4125773620688,235.86687877578615,236.06051635742188,83653600
2017-12-19,236.3069918222023,236.35098938068302,235.08354811421694,235.1539764404297,82382900
2017-12-20,236.12205182216493,236.17485961736992,234.73140178088948,235.03065490722656,76751500
2017-12-21,235.65561553749097,236.2277448756455,235.2683403826782,235.51478576660156,67032300
2017-12-22,235.53235195029438,235.56756610002768,234.91622520232934,235.45314025878906,78720900
2017-12-26,235.04828793137565,235.39156551824624,234.90748502759038,235.17152404785156,45244400
2017-12-27,235.33874224882416,235.6468056592384,235.01308519172568,235.2859344482422,57751000
2017-12-28,235.78759425902078,235.8139981547031,235.40031921533006,235.7699737548828,45116100
2017-12-29,236.35091589331208,236.36850953912682,234.68741653613384,234.8810272216797,96007400
2018-01-02,235.74364692993703,236.5974089834825,235.356371759636,236.56219482421875,86655700
2018-01-03,236.7293974037698,238.20809643270974,236.7293974037698,238.05845642089844,90070400
2018-01-04,238.70095378809887,239.5459053575724,238.1200411901714,239.06179809570312,80636400
2018-01-05,239.8539988745469,240.77816225162655,239.36110815870046,240.6549530029297,83524000
2018-01-08,240.55813184874282,241.25347040718765,240.26768893019437,241.0950469970703,57319200
2018-01-09,241.5174957036349,242.26564202295054,241.2358361946289,241.64073181152344,57254000
2018-01-10,240.88378200827157,241.53512299871895,240.21487423124526,241.27105712890625,69574300
2018-01-11,241.82557960963317,243.03140258789062,241.65834594076944,243.03140258789062,62361500
2018-01-12,243.29547378514889,244.78292946823333,242.99619373709777,244.61572265625,90816100
2018-01-16,245.87430929487635,246.5256233589057,243.084172029904,243.77951049804688,106555100
2018-01-17,244.7125295970506,246.49045508517855,243.7795558709453,246.10317993164062,113258800
2018-01-18,245.9887826104511,246.41124506409105,245.19661178881137,245.6895294189453,100728000
2018-01-19,246.2703511928904,246.80726623535156,245.6894654703297,246.80726623535156,140920100
2018-01-22,246.59604839071403,248.81405639648438,246.54321373437313,248.81405639648438,91322400
2018-01-23,248.85808626496785,249.63263651822,248.532429194971,249.34219360351562,97084700
2018-01-24,249.98466681779405,250.5831999422078,248.06591192799587,249.24533081054688,134816100
2018-01-25,250.10787806865525,250.20468339855188,248.55877790611441,249.35092163085938,84587300
2018-01-26,250.18724639010728,252.2820462776213,249.9319906670339,252.23802185058594,107743100
2018-01-29,251.66574349874924,252.10582629863956,250.40711313758834,250.56553649902344,90118300
2018-01-30,248.7348805420454,250.61842153870128,247.52024734225674,247.99554443359375,131796400
2018-01-31,248.8492659751229,249.3509400261391,247.04491011620485,248.11871337890625,108364800
2018-02-01,247.3881699088178,249.13969098680522,247.04489240641502,247.8370361328125,90102500
2018-02-02,246.51682600867105,246.64887236739563,242.40646675517465,242.44168090820312,173174800
2018-02-05,240.68136600719666,242.79375870651555,231.75647126237143,232.3021697998047,294681800
2018-02-06,228.79033186749533,237.38075985985745,227.6989347198052,236.87905883789062,355026800
2018-02-07,236.32458116857907,239.72200918170705,235.51481659510125,235.59405517578125,167376100
2018-02-08,235.89325141817721,236.03408117347925,226.72191170053435,226.7571258544922,246449500
2018-02-09,229.5472489990059,232.0205129539918,222.6115510503879,230.1633758544922,283565300
2018-02-12,232.21419932369602,235.0131478028692,230.30425401924134,233.5432586669922,143736000
2018-02-13,232.33734911294388,234.66978292825414,231.75643650715458,234.12408447265625,81223600
2018-02-14,232.63664543929073,237.6447915281146,232.62783518497517,237.28392028808594,120735700
2018-02-15,239.0266414316785,240.3204862790797,236.56216098587512,240.31167602539062,111200300
2018-02-16,239.68672275896623,242.32721978062207,239.64269835895715,240.3820343017578,160420100
2018-02-20,239.43147707891686,240.87496173674327,238.08482461668896,238.87696838378906,86369700
2018-02-21,239.31717078162166,241.79924577082676,237.59205264879805,237.68885803222656,98883700
2018-02-22,238.6129376757864,240.3292447538347,237.32790321531238,237.99681091308594,110511300
2018-02-23,239.22029018931661,241.7903594970703,238.7449930968572,241.7903594970703,92766400
2018-02-26,242.8641557031754,244.69491570673415,242.2744596276138,244.59808349609375,86491400
2018-02-27,244.7828723804004,245.49583131620943,241.48225097241271,241.5438690185547,99099200
2018-02-28,242.64411317159698,243.09300634693332,238.78019908798586,239.0970458984375,121907800
2018-03-01,238.88584580420968,240.43494648514266,234.124144749757,235.6204376220703,176855100
2018-03-02,233.94810912087289,237.3983716162241,233.08556364243586,236.83505249023438,139083200
2018-03-05,235.646854823385,240.18851464468656,235.54121233965114,239.5723876953125,97307400
2018-03-06,240.54929630838222,240.62853486564214,238.68334915728698,240.1796417236328,79213200
2018-03-07,238.01440522554475,240.44364413738393,237.82076770947924,240.09158325195312,87063500
2018-03-08,240.7693564135305,241.37667299607364,239.7747915704599,241.2534637451172,66901200
2018-03-09,242.66179293491425,245.451904296875,242.34491918655516,245.451904296875,113625300
2018-03-12,245.7423320590852,246.3672423323109,244.75652368007562,245.143798828125,71924800
2018-03-13,246.30553000667655,246.80723082834845,242.95210133216898,243.55941772460938,91968900
2018-03-14,244.51884067897245,244.70366796236553,241.75513423868796,242.3096160888672,105895100
2018-03-15,242.82012815022333,243.46263194836675,241.54387708563357,242.0455780029297,83433000
2018-03-16,242.57314090417057,243.35963871372323,242.2550251394784,242.30804443359375,100343700
2018-03-19,241.5569572533792,242.48482208147317,237.37708882052542,239.0295867919922,109208400
2018-03-20,239.4272659095059,240.0723701132613,238.7556520517941,239.4361114501953,59757300
2018-03-21,239.39185251338063,241.4861955710921,238.76443954354212,238.9765167236328,78709600
2018-03-22,236.74964866306775,237.5979844347918,232.72883860854253,233.0028076171875,148785900
2018-03-23,233.44471171750402,233.77167314036947,227.8420858844209,228.0364990234375,183534800
2018-03-26,231.6419474274861,234.55811720817164,229.2383066079222,234.27532958984375,141956100
2018-03-27,235.21202078562462,235.74221375579822,228.73455132957181,230.28985595703125,129941400
2018-03-28,230.42241304991515,232.09260187443158,228.50479184044528,229.60940551757812,146452300
2018-03-29,230.7493671899762,234.40786051928043,229.61824389857856,232.5432586669922,111601600
2018-04-02,232.013079812993,232.5256357361147,225.04960334539643,227.52394104003906,186286300
2018-04-03,228.76107132825462,230.9172793982048,226.96717978305338,230.44007873535156,119956900
2018-04-04,226.8877050146509,233.6125817882093,226.7551567344579,232.9056396484375,123715300
2018-04-05,234.6641421954918,235.62738914999005,233.5772194883386,234.7436981201172,82652600
2018-04-06,232.78187422548618,234.2752870709953,227.99225756873417,229.51220703125,179521200
2018-04-09,230.97036352715102,234.0367730552459,229.7066915895276,230.64340209960938,105442900
2018-04-10,233.53294049080034,235.09709034906356,232.3929988613385,234.3105926513672,103529000
2018-04-11,232.8260584961061,234.743679746807,232.75537508521705,233.08233642578125,91140200
2018-04-12,234.40792676354783,235.94554075892182,234.23117774352397,234.99998474121094,68890500
2018-04-13,236.3077423393593,236.42262644963864,233.30319923834267,234.3105926513672,85079200
2018-04-16,235.94548491535662,237.00592484828672,235.12365879979507,236.23709106445312,63405300
2018-04-17,238.00449228466618,239.36538401645197,237.49196335530033,238.7644805908203,64682000
2018-04-18,239.20627383092074,239.7453122945607,238.48164087524708,238.94117736816406,57303900
2018-04-19,238.28727897789233,238.49053762171857,236.58176177570866,237.61569213867188,77655900
2018-04-20,237.54494556112178,237.765868283229,234.71712393090704,235.60081481933594,99953100
2018-04-23,236.17520900721848,236.73193851944254,234.48735636327513,235.56546020507812,65558000
2018-04-24,236.59062968020774,236.8115524568593,230.89081125535256,232.39309692382812,112885500
2018-04-25,232.33124008188568,233.4093443478293,230.5108384969812,232.96749877929688,103840900
2018-04-26,233.99249306006067,236.16636486377158,233.55064766274774,235.335693359375,67731900
2018-04-27,235.94549734058813,236.24594904484874,234.6199608386747,235.55667114257812,57053600
2018-04-30,236.17522120754387,236.73195074852742,233.67436104218984,233.7450714111328,82182300
2018-05-01,233.17947437387755,234.26642370716084,231.62417002084163,234.16038513183594,74203400
2018-05-02,233.96603442039367,234.7790150265446,232.19865244584616,232.5874786376953,86368900
2018-05-03,231.75675913284152,232.72879744379082,228.92009223195615,232.0748748779297,136311500
2018-05-04,231.1028283116458,235.7598964903456,230.77586700224066,235.07943725585938,91222100
2018-05-07,235.84830724288375,236.84685543367848,235.15900236383027,235.87481689453125,55304900
2018-05-08,235.50365480335702,236.23710647767695,234.31066654300142,235.87481689453125,67499200
2018-05-09,236.5464000313064,238.4816854756761,236.02502557830903,238.15472412109375,59666100
2018-05-10,238.89699753938797,240.7085800870118,238.79095894501123,240.381591796875,72063900
2018-05-11,240.5053633128291,241.38020883675154,239.99280739335714,241.1151123046875,59871500
2018-05-14,241.5480810072303,242.20200368035574,240.68205416781768,241.22996520996094,54790600
2018-05-15,240.00161870440058,240.01928281464853,238.62306299805707,239.56861877441406,87036100
2018-05-16,239.6039959988271,241.03557113568027,239.57745937885377,240.57603454589844,53942600
2018-05-17,240.31087687124426,241.45084554749067,239.59508948497634,240.37274169921875,56536400
2018-05-18,240.02809795909218,240.39041443409954,239.4183491314095,239.77182006835938,64368000
2018-05-21,241.25649964856024,242.1136810367539,240.8676734332078,241.57461547851562,58025900
2018-05-22,242.09598816766902,242.35226611864655,240.57603851018774,240.9029998779297,52966400
2018-05-23,239.6304311661903,241.59222569863897,239.47134633634752,241.56568908691406,64694200
2018-05-24,241.16808183683872,241.44202385280352,239.2858159433283,241.07086181640625,76043800
2018-05-25,240.4965057373047,241.1239188105329,239.99279538347892,240.4965057373047,56374800
2018-05-29,238.87052932624067,239.63051766461524,236.61712790053178,237.73056030273438,115908600
2018-05-30,239.03842474054292,241.34484539501017,238.9677413237785,240.9029998779297,69678400
2018-05-31,240.49644336457965,240.79689499733175,238.82628179308952,239.42718505859375,93519900
2018-06-01,240.72628329573612,242.0783295298531,240.6555729092625,241.7778778076172,71258400
2018-06-04,242.59968964520834,243.1829289425689,242.36110278324185,242.92665100097656,45385200
2018-06-05,243.0592691049755,243.48345061625443,242.29046202737743,243.1034698486328,51135000
2018-06-06,243.71311960206987,245.24188759157823,243.09452518802559,245.13584899902344,62732200
2018-06-07,245.62196147743086,245.91356768567496,244.19920472830162,245.10940551757812,72969400
2018-06-08,244.6497961975385,245.88695788762942,244.48189279301522,245.8339385986328,72139700
2018-06-11,246.05494161200195,246.87676782782057,245.94005745897357,246.16098022460938,58892500
2018-06-12,246.57631904991064,246.84141558459777,245.83402178467537,246.4791259765625,72329000
2018-06-13,246.71769650737758,246.9739744526654,245.48935305247187,245.69261169433594,79070600
2018-06-14,246.55865067919098,246.8414113219372,245.71913338699366,246.31121826171875,77097600
2018-06-15,245.52649004573834,246.3342630036423,244.41691627211264,245.9969482421875,120041600
2018-06-18,244.54118038098923,245.61526732414296,244.06186400338112,245.49098205566406,52917600
2018-06-19,243.21856035900637,244.7719635729781,242.80135955511443,244.550048828125,97531500
2018-06-20,245.23361787913623,245.63307538812606,244.63001607421887,244.9673309326172,53785500
2018-06-21,244.95844618062125,244.97621670323363,242.93458411523488,243.43167114257812,71061400
2018-06-22,244.69208545289305,244.80748545823238,243.65351249404213,243.87542724609375,54898500
2018-06-25,242.72149328077796,242.88126540868595,238.86905624683794,240.55560302734375,137854200
2018-06-26,241.12375552974973,241.94038681511896,240.36923979992196,241.08824157714844,68547400
2018-06-27,241.67409485943062,243.1032131236618,238.94008943946332,239.09100341796875,105110700
2018-06-28,239.03774770937838,241.22138170301798,238.32760411321343,240.4580078125,76650500
2018-06-29,241.54984504086832,242.91684795157795,240.68881443395026,240.80421447753906,97592500
2018-07-02,239.23299268750813,241.47876893898498,238.99330741347623,241.3189697265625,63554800
2018-07-03,242.21556288601673,242.3132194849361,240.0408140877237,240.4668731689453,42187100
2018-07-05,241.59415332388662,242.49067046122133,240.52006646800746,242.42852783203125,56925900
2018-07-06,242.45514288201758,244.85180544036797,242.07342900196699,244.47900390625,66493700
2018-07-09,245.48207490630662,246.73367729241565,245.4377027939233,246.680419921875,50550400
2018-07-10,247.13311002010246,247.6657107616075,246.84016742213515,247.56805419921875,51966800
2018-07-11,246.01464605995807,246.8046754431278,245.45541664745787,245.75721740722656,77054700
2018-07-12,247.01776066717977,248.03856316228035,246.41415901137128,247.9853057861328,60124700
2018-07-13,247.80787755687993,248.48248025554878,247.3551626108833,248.18067932128906,48216000
2018-07-16,248.22494734588554,248.36694893113057,247.5148039736614,247.95863342285156,48201000
2018-07-17,247.18644318466008,249.35233366553481,247.13318580309817,248.96176147460938,52315500
2018-07-18,249.0416440665278,249.5919883944477,248.59781450024312,249.4854736328125,44593500
2018-07-19,248.819697275046,249.2013841515407,248.06518169158207,248.54452514648438,61412100
2018-07-20,248.34032306277456,248.9705803919926,248.1006649096072,248.26043701171875,82337700
2018-07-23,248.05639300091627,248.92628174548852,247.7101928839621,248.72213745117188,47047600
2018-07-24,250.1334320169862,250.81691968072434,249.10374434759734,249.9736328125,68026900
2018-07-25,249.72510289533034,252.42359393047738,249.6807307795288,252.1040496826172,78882900
2018-07-26,251.3850954364988,252.19284146729845,251.28743883843612,251.5093536376953,57919500
2018-07-27,251.83771215930585,251.9353687298182,248.8818197863248,249.80499267578125,76768700
2018-07-30,249.88494451840913,250.04471666945543,247.97645560936985,248.5001983642578,63742500
2018-07-31,249.2635247226231,250.33758454100294,248.88183784928523,249.72509765625,68570500
2018-08-01,249.92929457030976,250.4352667598153,248.65994855596927,249.30792236328125,53853300
2018-08-02,248.0030237661536,250.8346306288183,247.79885247470432,250.66600036621094,63426400
2018-08-03,250.7903410210577,251.7934002046504,250.61279835363666,251.74014282226562,53935400
2018-08-06,251.77561004901094,252.9739280194918,251.3850379245333,252.66326904296875,39400900
2018-08-07,253.32901985532757,253.8793641115752,253.19584933141965,253.49765014648438,43196600
2018-08-08,253.32898248823008,253.7905553568563,252.92952515383473,253.39109802246094,42114600
2018-08-09,253.4533443562018,253.84391659301082,252.9118852169773,253.04502868652344,35717000
2018-08-10,251.6069770580175,252.14843609399105,250.6394048223309,251.34954833984375,77076000
2018-08-13,251.62468830328046,252.23717515726742,250.11565722463394,250.40859985351562,65732900
2018-08-14,251.13656574397376,252.24613980123695,250.74599350868027,252.00645446777344,43842000
2018-08-15,250.65717361607437,250.79920231859953,248.68656938849597,250.12457275390625,102925400
2018-08-16,251.5625640299013,253.01833784391988,251.52705008367542,252.14842224121094,69967900
2018-08-17,251.94431742254338,253.47997770406536,251.53600174536825,253.03614807128906,65618500
2018-08-20,253.48883486661452,253.84389311563598,253.03612002281758,253.57760620117188,39807500
2018-08-21,254.09243143216798,255.0333479630859,253.61308790667158,254.1723175048828,67272000
2018-08-22,253.76396412235042,254.54510839160795,253.49765016371987,254.02139282226562,44993300
2018-08-23,253.84393049740228,254.70496109991126,253.36458689156945,253.6841583251953,49204900
2018-08-24,254.2609987165936,255.35282883511957,254.20774135366042,255.21080017089844,57487400
2018-08-27,256.4092022800655,257.3323753566109,256.2494301387038,257.2258605957031,57072400
2018-08-28,257.6873241910411,257.7938659959245,256.88843673418484,257.35003662109375,46943500
2018-08-29,257.5632380007903,258.9657278423069,257.323579730497,258.7349548339844,61485500
2018-08-30,258.2555538204787,258.62835549143284,257.0927225076336,257.68743896484375,61229500
2018-08-31,257.2790273013543,258.1400574341752,256.7908257895186,257.69622802734375,66140800
2018-09-04,257.27907009152085,257.6074995729283,256.2493824457125,257.25244140625,57594400
2018-09-05,256.89746499339486,257.10163637158024,255.54823269496327,256.5601501464844,72452400
2018-09-06,256.6666615444761,256.96846243268556,254.7581996132986,255.7878875732422,65909900
2018-09-07,254.7402444467094,256.2670181404752,254.50055931616805,255.29058837890625,73524800
2018-09-10,256.302706938244,256.56902094989783,255.53933303442906,255.734619140625,50210900
2018-09-11,255.08655922474992,257.0216493185275,254.7403863055744,256.57781982421875,50530500
2018-09-12,256.58672675418035,257.24358579269136,255.8499816506508,256.6399841308594,59810800
2018-09-13,257.7052406687176,258.34435641404013,257.4211832065274,258.1579284667969,51034200
2018-09-14,258.3619815635373,258.54838233623184,257.4210653538625,258.20220947265625,55079900
2018-09-17,258.1489805848816,258.18446743841525,256.56006349021055,256.8352355957031,68244000
2018-09-18,257.04837133519743,258.82368995702524,257.0217426394385,258.2289733886719,61930400
2018-09-19,258.2821745760306,258.9212902243807,258.1578892967261,258.50408935546875,49080600
2018-09-20,259.76456338411145,260.91850934003577,258.52181901409443,260.59893798828125,100360600
2018-09-21,261.34162902738257,261.45755140030644,260.20028346692595,260.36077880859375,105479700
2018-09-24,259.7813150054989,259.9239866684046,258.9163867572712,259.4959716796875,53409600
2018-09-25,259.9506646292709,260.05766154415363,259.0144144122169,259.2551574707031,44370000
2018-09-26,259.3978577222201,260.58377660882445,258.0603417149148,258.47943115234375,79739700
2018-09-27,258.9519611282964,260.2894768364136,258.67554339223165,259.2016296386719,59249500
2018-09-28,258.5774898512052,259.727761180098,258.54184235195396,259.2284240722656,70091400
2018-10-01,260.46784283610697,261.1990247523705,259.4602703458394,260.1290283203125,62078900
2018-10-02,259.97747802734375,260.69080911051776,259.6029887328202,259.97747802734375,47258200
2018-10-03,261.0295570381276,261.44864638205115,259.7633907390065,260.12005615234375,64694600
2018-10-04,259.63860706605675,259.69210553069195,256.4999125561794,258.08709716796875,111545900
2018-10-05,258.30997967842393,258.82714050010605,255.2158585929535,256.6425476074219,105951700
2018-10-08,255.95593872277664,256.9992130580816,254.5738498970342,256.6425476074219,87742200
2018-10-09,256.25919865326443,257.5699383979539,255.7063357693403,256.2680969238281,74339000
2018-10-10,255.75978424546548,255.83113366704777,247.77928885427428,248.15377807617188,214731000
2018-10-11,247.0659319900336,248.6887911916292,241.07385950184556,242.6878204345703,274840500
2018-10-12,246.7895195822303,247.07486285260504,242.86614485598972,246.05836486816406,183186500
2018-10-15,245.70169308385272,247.0303108944259,244.5870963501901,244.67626953125,102263700
2018-10-16,246.6378981861361,250.4007767416327,246.16531039841902,250.02626037597656,118255800
2018-10-17,250.06201262855035,250.69509596423816,247.4939773585941,250.07093811035156,110626000
2018-10-18,249.13465741512297,249.73209323984952,245.18453310681264,246.45962524414062,134557500
2018-10-19,247.11050119497793,249.0454254365446,245.63031381107194,246.32582092285156,139901600
2018-10-22,246.99461345512103,247.31560422320294,244.68517250087024,245.22018432617188,82415800
2018-10-23,241.59996419543393,245.09532381186685,239.51341546309573,243.9718017578125,146352700
2018-10-24,243.72213512158604,244.1055770269243,236.02698317460644,236.57981872558594,177806700
2018-10-25,238.4167212180317,242.3668457953821,237.3912975916812,240.82423400878906,138061500
2018-10-26,237.1149045911938,241.64461454374936,233.87811075097554,236.5887908935547,201574600
2018-10-29,239.68281095394798,240.97575372731768,231.70231665806764,235.27792358398438,160749100
2018-10-30,235.1085944648674,239.07654260883967,234.61815556268994,238.7644500732422,157116000
2018-10-31,241.33239894085352,243.6329410714347,240.85981117167606,241.3145751953125,128296300
2018-11-01,242.17955305340146,244.07883000085664,241.09170569068132,243.88265991210938,99495000
2018-11-02,244.98834016496485,245.41635506870088,240.38728199417207,242.4381561279297,122634100
2018-11-05,242.92862180330178,244.32856201793888,241.95669658761557,243.77572631835938,65622500
2018-11-06,243.71322916141185,245.47873267664912,243.65080522392796,245.3182373046875,60085900
2018-11-07,247.49396890905808,250.6505144215999,247.06595397473305,250.5702667236328,102752100
2018-11-08,249.76772655026718,250.75750254744202,248.97414786812354,250.11549377441406,65584900
2018-11-09,248.80466133719972,248.99190590980118,246.26337614744838,247.6722412109375,98812600
2018-11-12,247.1640550275417,247.4047981237727,242.52732176890174,243.0445098876953,99673600
2018-11-13,243.50817883431395,245.5055275101857,241.86749567744292,242.58975219726562,98176600
2018-11-14,244.46221684463413,244.86345524510767,239.37074780966623,240.93118286132812,125335900
2018-11-15,239.66505152031465,243.90944467046296,238.08679231174762,243.4457550048828,135101400
2018-11-16,242.34895568714353,244.98831260030425,241.83176766850784,244.0788116455078,126668000
2018-11-19,243.4724721125767,243.7667408556487,239.03193664286542,239.9503631591797,103061700
2018-11-20,236.6154365884777,238.07780018311473,234.64483769691037,235.509765625,136021300
2018-11-21,237.06129197420626,238.21156320405137,236.30338810882228,236.31228637695312,75563700
2018-11-23,234.67161536743865,236.13397913932772,234.57354393026174,234.73403930664062,42807900
2018-11-26,236.9900865351938,238.74669260755877,236.59774618925545,238.52377319335938,79981400
2018-11-27,237.48931889071778,239.326171875,236.8829848828991,239.326171875,75502400
2018-11-28,240.39616563776332,244.83670043945312,239.26371823907763,244.83670043945312,127629600
2018-11-29,244.06095703708348,245.70163980786214,242.91961131776668,244.30172729492188,82346400
2018-11-30,244.15013446131957,246.3525782564014,243.82914372770225,245.7908172607422,98204200
2018-12-03,249.9192635351074,250.02626043622743,247.44932769483242,249.04541015625,103176300
2018-12-04,248.2162465946637,248.64426156553154,240.6637375292736,240.975830078125,177986000
2018-12-06,237.11485424005295,240.7261366434541,234.01180724806255,240.61021423339844,204185400
2018-12-07,240.27137469945745,241.840735566678,234.18123028122503,235.0194091796875,161018900
2018-12-10,234.84108589571312,236.43719615217955,230.60561800382857,235.46527099609375,151445900
2018-12-11,238.66637314566984,238.85361777799955,234.04749080264142,235.5187530517578,121504400
2018-12-12,238.4969771011459,239.86124255957256,236.62444894734685,236.70469665527344,97976700
2018-12-13,237.64981305297454,238.51474108187907,235.50979307571671,236.6243896484375,96662700
2018-12-14,234.47542495361859,235.42952607242904,231.70232196988306,232.25515747070312,116961100
2018-12-17,231.30108550488026,232.4156821266384,226.06694412299714,227.69871520996094,165492300
2018-12-18,229.33941606115198,230.00817404669752,225.8440290168278,227.4490509033203,134515100
2018-12-19,227.52930839320615,231.30109978443372,222.3397532769953,224.0428466796875,214992800
2018-12-20,222.79445725954528,224.363804173707,218.14881323769646,220.39584350585938,252053400
2018-12-21,221.2972708382368,223.96101871006718,215.23432328750374,215.8800811767578,255345600
2018-12-24,214.391257590333,216.00565237267747,210.11312852383378,210.1759033203125,147311600
2018-12-26,211.6378306042303,220.79501342773438,209.6557098934448,220.79501342773438,218485400
2018-12-27,217.5572333476557,222.68739900328913,214.31948044557623,222.49009704589844,186267300
2018-12-28,223.84440983280513,225.4767323217771,221.0371572860196,222.20310974121094,153100200
